city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Elkhorn,Elkhorn,42.6713,-88.5377,United States,US,USA,Wisconsin,,10259.0,1840002480
Vernal,Vernal,40.4517,-109.5378,United States,US,USA,Utah,,10254.0,1840021391
Franklin,Franklin,36.7177,-86.5595,United States,US,USA,Kentucky,,10254.0,1840013290
Raymondville,Raymondville,26.4759,-97.7769,United States,US,USA,Texas,,10243.0,1840021035
Waimea,Waimea,20.0124,-155.6381,United States,US,USA,Hawaii,,10242.0,1840137122
Oneida,Oneida,43.0769,-75.6622,United States,US,USA,New York,,10240.0,1840000384
Atoka,Atoka,35.4239,-89.7861,United States,US,USA,Tennessee,,10237.0,1840015416
Kennett,Kennett,36.2403,-90.0481,United States,US,USA,Missouri,,10236.0,1840008809
North Bend,North Bend,43.4075,-124.2364,United States,US,USA,Oregon,,10231.0,1840020057
Marlton,Marlton,38.762,-76.7857,United States,US,USA,Maryland,,10223.0,1840005962
Robstown,Robstown,27.794,-97.6692,United States,US,USA,Texas,,10222.0,1840021010
Fort Madison,Fort Madison,40.6207,-91.3509,United States,US,USA,Iowa,,10221.0,1840008321
Blackwells Mills,Blackwells Mills,40.4773,-74.5976,United States,US,USA,New Jersey,,10220.0,1840033455
Heath,Heath,32.8439,-96.4674,United States,US,USA,Texas,,10218.0,1840020716
Columbia,Columbia,40.0347,-76.4944,United States,US,USA,Pennsylvania,,10217.0,1840003713
Safford,Safford,32.8335,-109.6964,United States,US,USA,Arizona,,10217.0,1840021989
Independent Hill,Independent Hill,38.6404,-77.4089,United States,US,USA,Virginia,,10217.0,1840026708
Sellersburg,Sellersburg,38.4028,-85.7706,United States,US,USA,Indiana,,10215.0,1840010786
Rainbow City,Rainbow City,33.9336,-86.0922,United States,US,USA,Alabama,,10213.0,1840014732
Cedartown,Cedartown,34.0223,-85.2479,United States,US,USA,Georgia,,10211.0,1840014752
Milford,Milford,40.4291,-75.4153,United States,US,USA,Pennsylvania,,10210.0,1840151115
New Hyde Park,New Hyde Park,40.7323,-73.6858,United States,US,USA,New York,,10208.0,1840005313
Hillcrest,Hillcrest,35.379,-118.9578,United States,US,USA,California,,10203.0,1840145203
Fort Salonga,Fort Salonga,40.9068,-73.2996,United States,US,USA,New York,,10203.0,1840005013
Difficult Run,Difficult Run,38.9016,-77.3471,United States,US,USA,Virginia,,10202.0,1840153061
Rolesville,Rolesville,35.9223,-78.4656,United States,US,USA,North Carolina,,10200.0,1840017759
Hermantown,Hermantown,46.8057,-92.2407,United States,US,USA,Minnesota,,10192.0,1840006593
La Grange,La Grange,38.3987,-85.375,United States,US,USA,Kentucky,,10188.0,1840014287
Hazle,Hazle,40.9558,-75.9998,United States,US,USA,Pennsylvania,,10184.0,1840148627
Alpena,Alpena,45.074,-83.4402,United States,US,USA,Michigan,,10178.0,1840003947
Baker City,Baker City,44.7749,-117.832,United States,US,USA,Oregon,,10177.0,1840018587
Snohomish,Snohomish,47.9276,-122.0969,United States,US,USA,Washington,,10177.0,1840021078
Cross Lanes,Cross Lanes,38.4351,-81.7707,United States,US,USA,West Virginia,,10172.0,1840006190
Glenwood Springs,Glenwood Springs,39.5455,-107.3347,United States,US,USA,Colorado,,10171.0,1840020184
Alderwood Manor,Alderwood Manor,47.8146,-122.2672,United States,US,USA,Washington,,10168.0,1840017323
Molalla,Molalla,45.1502,-122.5845,United States,US,USA,Oregon,,10168.0,1840019953
Bargersville,Bargersville,39.5412,-86.2004,United States,US,USA,Indiana,,10163.0,1840009569
Astoria,Astoria,46.1856,-123.8053,United States,US,USA,Oregon,,10162.0,1840018504
Coweta,Coweta,35.9683,-95.6545,United States,US,USA,Oklahoma,,10157.0,1840019077
East Rutherford,East Rutherford,40.8179,-74.0854,United States,US,USA,New Jersey,,10154.0,1840003542
Warrenton,Warrenton,38.7176,-77.7976,United States,US,USA,Virginia,,10151.0,1840006058
Roslyn,Roslyn,40.1311,-75.1374,United States,US,USA,Pennsylvania,,10150.0,1840035292
South Huntington,South Huntington,40.8225,-73.3921,United States,US,USA,New York,,10150.0,1840005100
Littleton,Littleton,42.535,-71.4891,United States,US,USA,Massachusetts,,10150.0,1840070362
Hackettstown,Hackettstown,40.854,-74.8257,United States,US,USA,New Jersey,,10143.0,1840003573
San Diego Country Estates,San Diego Country Estates,33.0094,-116.7874,United States,US,USA,California,,10142.0,1840028398
Clinton,Clinton,36.0981,-84.1283,United States,US,USA,Tennessee,,10141.0,1840014471
Trumbull Center,Trumbull Center,41.2415,-73.1836,United States,US,USA,Connecticut,,10137.0,1840153084
Rathdrum,Rathdrum,47.7948,-116.8944,United States,US,USA,Idaho,,10133.0,1840019812
San Elizario,San Elizario,31.5793,-106.2632,United States,US,USA,Texas,,10123.0,1840019523
Cody,Cody,44.5213,-109.0548,United States,US,USA,Wyoming,,10121.0,1840018595
Marshall,Marshall,40.6453,-80.11,United States,US,USA,Pennsylvania,,10117.0,1840146796
Paris,Paris,38.2016,-84.2718,United States,US,USA,Kentucky,,10107.0,1840014315
Cordele,Cordele,31.9563,-83.7694,United States,US,USA,Georgia,,10107.0,1840014934
Budd Lake,Budd Lake,40.8733,-74.7375,United States,US,USA,New Jersey,,10106.0,1840005195
Pike Road,Pike Road,32.2939,-86.09,United States,US,USA,Alabama,,10103.0,1840017000
Middleton,Middleton,43.7113,-116.6157,United States,US,USA,Idaho,,10101.0,1840020040
Corte Madera,Corte Madera,37.9238,-122.5128,United States,US,USA,California,,10101.0,1840022519
Hull,Hull,42.2861,-70.8835,United States,US,USA,Massachusetts,,10098.0,1840053570
Williston,Williston,44.4345,-73.0888,United States,US,USA,Vermont,,10098.0,1840071854
Spring Valley Lake,Spring Valley Lake,34.4987,-117.2683,United States,US,USA,California,,10098.0,1840024936
Bardmoor,Bardmoor,27.8574,-82.7534,United States,US,USA,Florida,,10095.0,1840038841
Wood-Ridge,Wood-Ridge,40.8508,-74.0878,United States,US,USA,New Jersey,,10094.0,1840000925
Kendallville,Kendallville,41.4441,-85.2578,United States,US,USA,Indiana,,10094.0,1840008208
Waldwick,Waldwick,41.0133,-74.1259,United States,US,USA,New Jersey,,10090.0,1840000921
Independence,Independence,44.8547,-123.1952,United States,US,USA,Oregon,,10088.0,1840018589
Murrells Inlet,Murrells Inlet,33.556,-79.0594,United States,US,USA,South Carolina,,10087.0,1840013742
Hillsdale,Hillsdale,41.0074,-74.044,United States,US,USA,New Jersey,,10086.0,1840003560
Airmont,Airmont,41.0992,-74.0989,United States,US,USA,New York,,10082.0,1840004991
Howell,Howell,42.6078,-83.9339,United States,US,USA,Michigan,,10074.0,1840003100
Conway,Conway,44.0085,-71.0719,United States,US,USA,New Hampshire,,10068.0,1840054762
Cairo,Cairo,30.879,-84.205,United States,US,USA,Georgia,,10067.0,1840013900
Glocester,Glocester,41.8934,-71.6889,United States,US,USA,Rhode Island,,10067.0,1840106230
Penn Forest,Penn Forest,40.9571,-75.6313,United States,US,USA,Pennsylvania,,10066.0,1840143698
East Rockaway,East Rockaway,40.6432,-73.6672,United States,US,USA,New York,,10064.0,1840005343
Burtonsville,Burtonsville,39.1166,-76.9356,United States,US,USA,Maryland,,10063.0,1840005827
East Whittier,East Whittier,33.9244,-117.9887,United States,US,USA,California,,10061.0,1840019205
Reedsburg,Reedsburg,43.5348,-89.9965,United States,US,USA,Wisconsin,,10060.0,1840002727
Cambridge,Cambridge,40.0221,-81.5869,United States,US,USA,Ohio,,10046.0,1840007259
Woodburn,Woodburn,38.8503,-77.2322,United States,US,USA,Virginia,,10046.0,1840024584
Brookdale,Brookdale,40.8348,-74.1798,United States,US,USA,New Jersey,,10044.0,1840024254
Maywood,Maywood,40.9025,-74.0634,United States,US,USA,New Jersey,,10042.0,1840003536
White Horse,White Horse,40.1919,-74.7023,United States,US,USA,New Jersey,,10040.0,1840005475
Fairview,Fairview,37.6758,-122.0473,United States,US,USA,California,,10033.0,1840028375
Harrison,Harrison,40.6374,-79.7173,United States,US,USA,Pennsylvania,,10022.0,1840147154
Hyrum,Hyrum,41.6325,-111.8445,United States,US,USA,Utah,,10022.0,1840018699
Country Club,Country Club,37.9687,-121.3408,United States,US,USA,California,,10017.0,1840028364
North Gates,North Gates,43.1718,-77.7064,United States,US,USA,New York,,10014.0,1840024047
Cypress Gardens,Cypress Gardens,28.0036,-81.6857,United States,US,USA,Florida,,10013.0,1840028660
Ware,Ware,42.2806,-72.2843,United States,US,USA,Massachusetts,,10012.0,1840053468
Willow Street,Willow Street,39.981,-76.2706,United States,US,USA,Pennsylvania,,10010.0,1840005494
Mount Holly,Mount Holly,39.995,-74.7863,United States,US,USA,New Jersey,,10003.0,1840081635
Rio Vista,Rio Vista,38.1765,-121.7025,United States,US,USA,California,,10002.0,1840020254
Harrisonville,Harrisonville,38.653,-94.3467,United States,US,USA,Missouri,,10002.0,1840007464
Detroit Lakes,Detroit Lakes,46.806,-95.8449,United States,US,USA,Minnesota,,10002.0,1840006632
Fairmount,Fairmount,43.0414,-76.2485,United States,US,USA,New York,,9998.0,1840000377
Struthers,Struthers,41.051,-80.592,United States,US,USA,Ohio,,9995.0,1840003562
Woodbury,Woodbury,39.8379,-75.1524,United States,US,USA,New Jersey,,9992.0,1840001527
Cambridge,Cambridge,45.5612,-93.2283,United States,US,USA,Minnesota,,9992.0,1840006692
Jefferson,Jefferson,29.9609,-90.1554,United States,US,USA,Louisiana,,9984.0,1840013986
Winfield,Winfield,41.8787,-88.1507,United States,US,USA,Illinois,,9982.0,1840011410
Willoughby Hills,Willoughby Hills,41.5873,-81.4333,United States,US,USA,Ohio,,9979.0,1840000548
Sweet Home,Sweet Home,44.4023,-122.7028,United States,US,USA,Oregon,,9977.0,1840021253
Fort Stewart,Fort Stewart,31.8811,-81.6131,United States,US,USA,Georgia,,9976.0,1840073839
Cape Canaveral,Cape Canaveral,28.3933,-80.6049,United States,US,USA,Florida,,9976.0,1840015091
Columbia City,Columbia City,41.1612,-85.4855,United States,US,USA,Indiana,,9975.0,1840007140
Bay St. Louis,Bay St. Louis,30.3281,-89.3774,United States,US,USA,Mississippi,,9971.0,1840013951
Kinnelon,Kinnelon,40.9847,-74.3862,United States,US,USA,New Jersey,,9971.0,1840000952
West Point,West Point,33.6064,-88.6572,United States,US,USA,Mississippi,,9967.0,1840015681
West Glens Falls,West Glens Falls,43.3057,-73.6964,United States,US,USA,New York,,9967.0,1840004184
Grosse Pointe Farms,Grosse Pointe Farms,42.4068,-82.8993,United States,US,USA,Michigan,,9957.0,1840003977
George Mason,George Mason,38.8356,-77.3186,United States,US,USA,Virginia,,9954.0,1840041768
Fallston,Fallston,39.5332,-76.4452,United States,US,USA,Maryland,,9954.0,1840005662
DuPont,DuPont,47.1079,-122.6495,United States,US,USA,Washington,,9952.0,1840018457
Roanoke,Roanoke,33.0144,-97.2276,United States,US,USA,Texas,,9947.0,1840020641
Vernon,Vernon,34.1479,-99.3,United States,US,USA,Texas,,9947.0,1840021912
Cedar Hills,Cedar Hills,40.4135,-111.7531,United States,US,USA,Utah,,9945.0,1840018754
West Perrine,West Perrine,25.6061,-80.3639,United States,US,USA,Florida,,9944.0,1840029018
Marysville,Marysville,42.9084,-82.4806,United States,US,USA,Michigan,,9942.0,1840003957
Colts Neck,Colts Neck,40.2928,-74.168,United States,US,USA,New Jersey,,9942.0,1840081833
Green Cove Springs,Green Cove Springs,29.9904,-81.6807,United States,US,USA,Florida,,9937.0,1840013999
Kensington,Kensington,41.6284,-72.7686,United States,US,USA,Connecticut,,9936.0,1840000505
Bacliff,Bacliff,29.5085,-94.9888,United States,US,USA,Texas,,9935.0,1840018273
East Brandywine,East Brandywine,40.0364,-75.7505,United States,US,USA,Pennsylvania,,9935.0,1840149883
River Vale,River Vale,41.0138,-74.008,United States,US,USA,New Jersey,,9933.0,1840081804
Locust Grove,Locust Grove,33.3446,-84.1071,United States,US,USA,Georgia,,9931.0,1840015705
Mission,Mission,39.027,-94.6568,United States,US,USA,Kansas,,9928.0,1840003831
Brentwood,Brentwood,40.3734,-79.9757,United States,US,USA,Pennsylvania,,9927.0,1840001212
Sparta,Sparta,43.9377,-90.8131,United States,US,USA,Wisconsin,,9921.0,1840002565
St. Augustine Shores,St. Augustine Shores,29.8039,-81.3086,United States,US,USA,Florida,,9921.0,1840013972
Bee Ridge,Bee Ridge,27.2855,-82.4731,United States,US,USA,Florida,,9921.0,1840028632
North Versailles,North Versailles,40.3785,-79.8084,United States,US,USA,Pennsylvania,,9920.0,1840133154
Ellisville,Ellisville,38.5897,-90.5884,United States,US,USA,Missouri,,9908.0,1840008581
Mayfield,Mayfield,36.7371,-88.6447,United States,US,USA,Kentucky,,9905.0,1840015268
Muskegon Heights,Muskegon Heights,43.2023,-86.2421,United States,US,USA,Michigan,,9902.0,1840002871
Woodfield,Woodfield,34.0587,-80.9309,United States,US,USA,South Carolina,,9901.0,1840035853
Makaha,Makaha,21.4739,-158.2102,United States,US,USA,Hawaii,,9898.0,1840029523
Villas,Villas,39.0157,-74.935,United States,US,USA,New Jersey,,9897.0,1840005869
Travis Ranch,Travis Ranch,32.8015,-96.4775,United States,US,USA,Texas,,9894.0,1840041568
Salem,Salem,40.0539,-111.6718,United States,US,USA,Utah,,9893.0,1840021395
Lincoln City,Lincoln City,44.9751,-124.0072,United States,US,USA,Oregon,,9890.0,1840019974
Sturbridge,Sturbridge,42.1076,-72.0904,United States,US,USA,Massachusetts,,9889.0,1840053606
Rye Brook,Rye Brook,41.0302,-73.6864,United States,US,USA,New York,,9884.0,1840004942
Avon Park,Avon Park,27.5898,-81.5068,United States,US,USA,Florida,,9879.0,1840014166
Harvard,Harvard,42.4296,-88.6211,United States,US,USA,Illinois,,9875.0,1840006970
Plainville,Plainville,42.0141,-71.3364,United States,US,USA,Massachusetts,,9872.0,1840053555
East Liverpool,East Liverpool,40.6333,-80.5677,United States,US,USA,Ohio,,9869.0,1840002783
Wapakoneta,Wapakoneta,40.5664,-84.1916,United States,US,USA,Ohio,,9867.0,1840010391
Succasunna,Succasunna,40.853,-74.6568,United States,US,USA,New Jersey,,9866.0,1840024235
Peru,Peru,41.3482,-89.1371,United States,US,USA,Illinois,,9863.0,1840009273
Jesup,Jesup,31.5992,-81.8895,United States,US,USA,Georgia,,9863.0,1840014943
Greencastle,Greencastle,39.6432,-86.8418,United States,US,USA,Indiana,,9863.0,1840008439
Ingleside,Ingleside,27.8703,-97.2075,United States,US,USA,Texas,,9861.0,1840019709
Philipstown,Philipstown,41.4189,-73.9152,United States,US,USA,New York,,9855.0,1840087800
Plains,Plains,41.2657,-75.8131,United States,US,USA,Pennsylvania,,9852.0,1840025529
Coal,Coal,40.7873,-76.5493,United States,US,USA,Pennsylvania,,9850.0,1840150358
Alamosa,Alamosa,37.4752,-105.877,United States,US,USA,Colorado,,9847.0,1840018921
Fairfield,Fairfield,33.4747,-86.9194,United States,US,USA,Alabama,,9846.0,1840001883
Kirkland,Kirkland,43.0368,-75.3865,United States,US,USA,New York,,9845.0,1840058218
Picnic Point,Picnic Point,47.8744,-122.3077,United States,US,USA,Washington,,9833.0,1840037897
Marathon,Marathon,24.7263,-81.0374,United States,US,USA,Florida,,9831.0,1840016010
College Place,College Place,46.0419,-118.3878,United States,US,USA,Washington,,9828.0,1840018490
Uniontown,Uniontown,39.8993,-79.7246,United States,US,USA,Pennsylvania,,9819.0,1840000671
Capitola,Capitola,36.9773,-121.9537,United States,US,USA,California,,9813.0,1840018959
DeRidder,DeRidder,30.8468,-93.2931,United States,US,USA,Louisiana,,9812.0,1840015013
Thomaston,Thomaston,32.8907,-84.3272,United States,US,USA,Georgia,,9798.0,1840015776
Pleasant Valley,Pleasant Valley,41.7697,-73.8049,United States,US,USA,New York,,9790.0,1840058409
Eagle Point,Eagle Point,42.4677,-122.8016,United States,US,USA,Oregon,,9783.0,1840018676
Frankfort Square,Frankfort Square,41.5219,-87.8031,United States,US,USA,Illinois,,9777.0,1840029897
Alden,Alden,42.9114,-78.5211,United States,US,USA,New York,,9776.0,1840004394
Neshannock,Neshannock,41.0509,-80.352,United States,US,USA,Pennsylvania,,9771.0,1840152742
Sedona,Sedona,34.8581,-111.7941,United States,US,USA,Arizona,,9770.0,1840021584
Decatur,Decatur,40.8286,-84.9277,United States,US,USA,Indiana,,9769.0,1840007177
Madera Acres,Madera Acres,37.0123,-120.0799,United States,US,USA,California,,9758.0,1840028386
Mahomet,Mahomet,40.1888,-88.3901,United States,US,USA,Illinois,,9755.0,1840012232
Washington,Washington,35.5586,-77.0545,United States,US,USA,North Carolina,,9754.0,1840015401
Fultondale,Fultondale,33.6174,-86.8014,United States,US,USA,Alabama,,9753.0,1840002481
Fairview,Fairview,35.9815,-87.1291,United States,US,USA,Tennessee,,9751.0,1840013379
Keokuk,Keokuk,40.4095,-91.4031,United States,US,USA,Iowa,,9748.0,1840001036
Mount Airy,Mount Airy,39.3742,-77.1534,United States,US,USA,Maryland,,9746.0,1840005703
Morrisville,Morrisville,40.2074,-74.78,United States,US,USA,Pennsylvania,,9740.0,1840001326
Vidor,Vidor,30.1291,-93.9967,United States,US,USA,Texas,,9738.0,1840022193
Tanaina,Tanaina,61.6576,-149.4263,United States,US,USA,Alaska,,9738.0,1840023662
Arden Hills,Arden Hills,45.0721,-93.167,United States,US,USA,Minnesota,,9737.0,1840006752
Monett,Monett,36.9218,-93.9278,United States,US,USA,Missouri,,9734.0,1840008797
Keansburg,Keansburg,40.4469,-74.1315,United States,US,USA,New Jersey,,9729.0,1840003690
Middleton,Middleton,42.6043,-71.0164,United States,US,USA,Massachusetts,,9727.0,1840053534
Sauk Village,Sauk Village,41.4906,-87.5706,United States,US,USA,Illinois,,9724.0,1840011290
Sandy Hook,Sandy Hook,41.4128,-73.244,United States,US,USA,Connecticut,,9718.0,1840044711
Lisbon,Lisbon,44.0265,-70.09,United States,US,USA,Maine,,9716.0,1840066320
Hartland,Hartland,43.1029,-88.3396,United States,US,USA,Wisconsin,,9716.0,1840003009
Beverly Hills,Beverly Hills,28.9176,-82.4542,United States,US,USA,Florida,,9716.0,1840014061
South Amboy,South Amboy,40.4852,-74.2831,United States,US,USA,New Jersey,,9714.0,1840001333
New Square,New Square,41.141,-74.0294,United States,US,USA,New York,,9712.0,1840004980
Lambertville,Lambertville,41.7484,-83.6244,United States,US,USA,Michigan,,9708.0,1840006576
Croydon,Croydon,40.0911,-74.8975,United States,US,USA,Pennsylvania,,9704.0,1840005406
Sturgeon Bay,Sturgeon Bay,44.8228,-87.366,United States,US,USA,Wisconsin,,9702.0,1840003935
McCordsville,McCordsville,39.8966,-85.9208,United States,US,USA,Indiana,,9700.0,1840009526
Morehead City,Morehead City,34.7308,-76.7388,United States,US,USA,North Carolina,,9696.0,1840016482
Butler,Butler,41.0358,-75.9798,United States,US,USA,Pennsylvania,,9694.0,1840147559
Canonsburg,Canonsburg,40.2643,-80.1867,United States,US,USA,Pennsylvania,,9682.0,1840003643
Jennings,Jennings,30.2233,-92.6582,United States,US,USA,Louisiana,,9679.0,1840015040
Flossmoor,Flossmoor,41.5391,-87.6858,United States,US,USA,Illinois,,9666.0,1840011274
Picture Rocks,Picture Rocks,32.3274,-111.2558,United States,US,USA,Arizona,,9665.0,1840019482
Lower Swatara,Lower Swatara,40.2188,-76.7602,United States,US,USA,Pennsylvania,,9663.0,1840149542
Canal Winchester,Canal Winchester,39.8437,-82.8126,United States,US,USA,Ohio,,9659.0,1840010524
Hillsborough,Hillsborough,36.0679,-79.0991,United States,US,USA,North Carolina,,9656.0,1840016151
Brewer,Brewer,44.7835,-68.7352,United States,US,USA,Maine,,9654.0,1840000239
Topsham,Topsham,43.9614,-69.9587,United States,US,USA,Maine,,9644.0,1840053028
Sunbury,Sunbury,40.8616,-76.7871,United States,US,USA,Pennsylvania,,9643.0,1840000851
Burlington,Burlington,48.4676,-122.3298,United States,US,USA,Washington,,9637.0,1840018367
Matawan,Matawan,40.4127,-74.2365,United States,US,USA,New Jersey,,9636.0,1840003675
Brownsville,Brownsville,35.589,-89.2578,United States,US,USA,Tennessee,,9634.0,1840013413
